FIPS,STATE,NAME,ID,VERSION,START_DATE,END_DATE,CREATION_OR_CHANGE,CITATION,START_N,END_N,DATASET
,TX,GUADALUPE (Jud. Co.),txs_guadalupejc,,27 06 1842 0:00:00,,[by 27 June 1842] GUADALUPE (Judicial County) eliminated when Republic of Texas Supreme Court ruled judicial counties unconstitutional.,"(""Stockton v. Montgomery"" in Dallam, 473-486)",18420627,,TX_AtlasHCB
,TX,WACO (Jud. Co.),txs_wacojc,,27 06 1842 0:00:00,,[by 27 June 1842] WACO (Judicial County) eliminated when Republic of Texas Supreme Court ruled judicial counties unconstitutional.,"(""Stockton v. Montgomery"" in Dallam, 473-486)",18420627,,TX_AtlasHCB
,TX,NECHES (Jud. Co.),txs_nechesjc,,27 06 1842 0:00:00,,[by 27 June 1842] NECHES (Judicial County) eliminated when Republic of Texas Supreme Court ruled judicial counties unconstitutional.,"(""Stockton v. Montgomery"" in Dallam, 473-486)",18420627,,TX_AtlasHCB
,TX,DE WITT (Jud. Co.),txs_dewittjc,,27 06 1842 0:00:00,,[by 27 June 1842] DE WITT (Judicial County) eliminated when Republic of Texas Supreme Court ruled judicial counties unconstitutional.,"(""Stockton v. Montgomery"" in Dallam, 473-486)",18420627,,TX_AtlasHCB
,TX,HAMILTON (Jud. Co.),txs_hamiltonjc,,27 06 1842 0:00:00,,[by 27 June 1842] HAMILTON (Judicial County) eliminated when Republic of Texas Supreme Court ruled judicial counties unconstitutional.,"(""Stockton v. Montgomery"" in Dallam, 473-486)",18420627,,TX_AtlasHCB
,TX,MADISON (Jud. Co.),txs_madisonjc,,27 06 1842 0:00:00,,[by 27 June 1842] MADISON (Judicial County) eliminated when Republic of Texas Supreme Court ruled judicial counties unconstitutional.,"(""Stockton v. Montgomery"" in Dallam, 473-486)",18420627,,TX_AtlasHCB
48301,TX,LOVING,txs_loving,,08 07 1893 0:00:00,,"LOVING fully organized, detached from REEVES. Organization was determined to be fraudulent, and the county was officially disorganized 24 May 1897.","(""Loving County,"" New Handbook of Texas, 4:311)",18930708,,TX_AtlasHCB
48067,TX,DAVIS,txs_cass,3,17 12 1861 0:00:00,22 05 1871 0:00:00,CASS renamed DAVIS.,"(Texas Laws 1861, 9th leg., reg. sess., ch. 14/p. 8)",18611217,18710522,TX_AtlasHCB
48377,TX,PRESIDIO,txs_presidio,,12 05 1871 0:00:00,,PRESIDIO boundaries redefined [no change].,"(Texas Laws 1871, 12th leg., 1st sess., ch. 86/p. 86)",18710512,,TX_AtlasHCB
48301,TX,LOVING,txs_loving,,24 05 1897 0:00:00,,"LOVING disorganized, reattached to REEVES ""for judicial and other purposes"" [see also 8 July 1893].","(Texas Laws 1897, 25th leg., reg. sess., ch. 143/p. 205; ""Loving County,"" New Handbook of Texas, 4:311)",18970524,,TX_AtlasHCB
48377,TX,PRESIDIO,txs_presidio,,11 11 1903 0:00:00,,Dispute between PRESIDIO and JEFF DAVIS ended; 1887 boundary confirmed [see also 27 March 1889].,"(""Presidio County v. Jeff Davis County,"" in SW Rptr., 1st ser., 77:278-279)",19031111,,TX_AtlasHCB
48041,TX,BRAZOS,txs_brazos,,10 08 1870 0:00:00,,"Legislature authorized BRAZOS to gain from BURLESON, dependent on local referendum that failed [no change].","(Texas Laws 1870, 12th leg., called sess., ch. 39/p. 50)",18700810,,TX_AtlasHCB
48017,TX,BAILEY,txs_bailey,,17 03 1919 0:00:00,,"[by 17 March 1919] BAILEY fully organized, detached from CASTRO.","(Kennedy, 61; Texas Laws 1919, 36th leg., reg. sess., ch. 82, sec. 2/p. 132)",19190317,,TX_AtlasHCB
48079,TX,COCHRAN,txs_cochran,,31 12 1924 0:00:00,,"[1924] COCHRAN fully organized, detached from HOCKLEY.","(""Cochran County,"" New Handbook of Texas, 2:182)",19241231,,TX_AtlasHCB
48501,TX,YOAKUM,txs_yoakum,,31 12 1907 0:00:00,,"[1907] YOAKUM fully organized, detached from TERRY.","""Yoakum County,"" New Handbook of Texas, 6:1122)",19071231,,TX_AtlasHCB
48037,TX,BOWIE,txs_bowie,,01 01 1841 0:00:00,,[1841] BOWIE fully organized.,"(""Old Boston,"" New Handbook of Texas, 4:1132)",18410101,,TX_AtlasHCB
48311,TX,McMULLEN,txs_mcmullen,,01 01 1877 0:00:00,,"[1877] McMULLEN fully organized, detached from LIVE OAK.","(""McMullen County,"" New Handbook of Texas, 4:438)",18770101,,TX_AtlasHCB
48377,TX,PRESIDIO,txs_presidio,,31 12 1875 0:00:00,,"[1875] PRESIDIO fully organized, detached from EL PASO.","(""Presidio County,"" New Handbook of Texas, 5:331)",18751231,,TX_AtlasHCB
48429,TX,STEPHENS,txs_stephens,,31 12 1876 0:00:00,,"[1876] STEPHENS fully organized, detached from PALO PINTO.","(""Stephens County,"" New Handbook of Texas, 6:88)",18761231,,TX_AtlasHCB
48261,TX,KENEDY,txs_kenedy,,21 04 1921 0:00:00,,KENEDY fully organized.,"(Correspondence, Barbara Turcot, Kenedy County Clerk's Office, 20 June 2001)",19210421,,TX_AtlasHCB
48007,TX,ARANSAS,txs_aransas,,26 03 1872 0:00:00,,ARANSAS fully organized.,"(""Aransas County,"" New Handbook of Texas, 1:218)",18720326,,TX_AtlasHCB
48385,TX,REAL,txs_real,,29 04 1913 0:00:00,,REAL fully organized.,"(Chiodo, 362-363)",19130429,,TX_AtlasHCB
48291,TX,LIBERTY,txs_liberty,9,20 01 1841 0:00:00,21 01 1841 0:00:00,LIBERTY lost to GALVESTON.,"(Texas Repub. Laws 1840, 5th cong./ p. 45)",18410120,18410121,TX_AtlasHCB
48167,TX,GALVESTON,txs_galveston,,27 08 1838 0:00:00,,GALVESTON fully organized.,"(Hayes, 1:304)",18380827,,TX_AtlasHCB
48015,TX,AUSTIN,txs_austin,2,01 05 1832 0:00:00,29 04 1834 0:00:00,AUSTIN lost to creation of BRAZORIA.,"(Gammel, 1:Laws and Decrees of Coahuila and Texas, decree no. 196/p. 307)",18320501,18340429,TX_AtlasHCB
48037,TX,BOWIE,txs_bowie,3,27 06 1842 0:00:00,07 01 1844 0:00:00,[by 27 June 1842] BOWIE gained from PASCHAL (Judicial County) when Republic of Texas Supreme Court ruled judicial counties unconstitutional.,"(""Stockton v. Montgomery"" in Dallam, 473-486)",18420627,18440107,TX_AtlasHCB
48089,TX,COLORADO,txs_colorado,6,27 06 1842 0:00:00,02 04 1846 0:00:00,[by 27 June 1842] COLORADO gained from LA BACA (Judicial County) and WARD (Judicial County) when Republic of Texas Supreme Court ruled judicial counties unconstitutional.,"(""Stockton v. Montgomery"" in Dallam, 473-486)",18420627,18460402,TX_AtlasHCB
48029,TX,BEXAR,txs_bexar,7,27 06 1842 0:00:00,23 03 1846 0:00:00,[by 27 June 1842] BEXAR gained from GUADALUPE (Judicial County) when Republic of Texas Supreme Court ruled judicial counties unconstitutional.,"(""Stockton v. Montgomery"" in Dallam, 473-486)",18420627,18460323,TX_AtlasHCB
48149,TX,FAYETTE,txs_fayette,4,27 06 1842 0:00:00,05 04 1846 0:00:00,[by 27 June 1842] FAYETTE gained from LA BACA (Judicial County) when Republic of Texas Supreme Court ruled judicial counties unconstitutional.,"(""Stockton v. Montgomery"" in Dallam, 473-486)",18420627,18460405,TX_AtlasHCB
48177,TX,GONZALES,txs_gonzales,6,27 06 1842 0:00:00,23 03 1846 0:00:00,"[by 27 June 1842] GONZALES gained from DE WITT (Judicial County), GUADALUPE (Judicial County), and LA BACA (Judicial County) when Republic of Texas Supreme Court ruled judicial counties unconstitutional.","(""Stockton v. Montgomery"" in Dallam, 473-486)",18420627,18460323,TX_AtlasHCB
48201,TX,HARRIS,txs_harris,12,27 06 1842 0:00:00,31 12 2000 0:00:00,[by 27 June 1842] HARRIS gained from SPRING CREEK (Judicial County) when Republic of Texas Supreme Court ruled judicial counties unconstitutional.,"(""Stockton v. Montgomery"" in Dallam, 473-486)",18420627,20001231,TX_AtlasHCB
48203,TX,HARRISON,txs_harrison,4,27 06 1842 0:00:00,15 01 1843 0:00:00,[by 27 June 1842] HARRISON gained from PANOLA (Judicial County) and SMITH (Judicial County) when Republic of Texas Supreme Court ruled judicial counties unconstitutional.,"(""Stockton v. Montgomery"" in Dallam, 473-486)",18420627,18430115,TX_AtlasHCB
48225,TX,HOUSTON,txs_houston,5,27 06 1842 0:00:00,23 03 1846 0:00:00,[by 27 June 1842] HOUSTON gained from BURNET (Judicial County) and HAMILTON (Judicial County) when Republic of Texas Supreme Court ruled judicial counties unconstitutional.,"(""Stockton v. Montgomery"" in Dallam, 473-486)",18420627,18460323,TX_AtlasHCB
48239,TX,JACKSON,txs_jackson,5,27 06 1842 0:00:00,23 12 1844 0:00:00,[by 27 June 1842] JACKSON gained from LA BACA (Judicial County) and WARD (Judicial County) when Republic of Texas Supreme Court ruled judicial counties unconstitutional.,"(""Stockton v. Montgomery"" in Dallam, 473-486)",18420627,18441223,TX_AtlasHCB
48241,TX,JASPER,txs_jasper,8,27 06 1842 0:00:00,21 04 1846 0:00:00,[by 27 June 1842] JASPER gained from NECHES (Judicial County) when Republic of Texas Supreme Court ruled judicial counties unconstitutional.,"(""Stockton v. Montgomery"" in Dallam, 473-486)",18420627,18460421,TX_AtlasHCB
48245,TX,JEFFERSON,txs_jefferson,5,27 06 1842 0:00:00,04 02 1852 0:00:00,[by 27 June 1842] JEFFERSON gained from NECHES (Judicial County) when Republic of Texas Supreme Court ruled judicial counties unconstitutional.,"(""Stockton v. Montgomery"" in Dallam, 473-486)",18420627,18520204,TX_AtlasHCB
48277,TX,LAMAR,txs_lamar,3,27 06 1842 0:00:00,25 12 1842 0:00:00,[by 27 June 1842] LAMAR gained from PASCHAL (Judicial County) when Republic of Texas Supreme Court ruled judicial counties unconstitutional.,"(""Stockton v. Montgomery"" in Dallam, 473-486)",18420627,18421225,TX_AtlasHCB
48291,TX,LIBERTY,txs_liberty,11,27 06 1842 0:00:00,29 03 1846 0:00:00,[by 27 June 1842] LIBERTY gained from MENARD (Judicial County) and TRINITY (Judicial County) when Republic of Texas Supreme Court ruled judicial counties unconstitutional.,"(""Stockton v. Montgomery"" in Dallam, 473-486)",18420627,18460329,TX_AtlasHCB
48321,TX,MATAGORDA,txs_matagorda,6,27 06 1842 0:00:00,23 12 1844 0:00:00,[by 27 June 1842] MATAGORDA gained from WARD (Judicial County) when Republic of Texas Supreme Court ruled judicial counties unconstitutional.,"(""Stockton v. Montgomery"" in Dallam, 473-486)",18420627,18441223,TX_AtlasHCB
48331,TX,MILAM,txs_milam,7,27 06 1842 0:00:00,23 03 1846 0:00:00,[by 27 June 1842] MILAM gained from BURLESON (Judicial County) and WACO (Judicial County) when Republic of Texas Supreme Court ruled judicial counties unconstitutional.,"(""Stockton v. Montgomery"" in Dallam, 473-486)",18420627,18460323,TX_AtlasHCB
48339,TX,MONTGOMERY,txs_montgomery,5,27 06 1842 0:00:00,05 04 1846 0:00:00,"[by 27 June 1842] MONTGOMERY gained from HAMILTON (Judicial County), MADISON (Judicial County), and SPRING CREEK (Judicial County) when Republic of Texas Supreme Court ruled judicial counties unconstitutional.","(""Stockton v. Montgomery"" in Dallam, 473-486)",18420627,18460405,TX_AtlasHCB
48347,TX,NACOGDOCHES,txs_nacogdoches,10,27 06 1842 0:00:00,15 01 1843 0:00:00,[by 27 June 1842] NACOGDOCHES gained from BURNET (Judicial County) and SMITH (Judicial County) when Republic of Texas Supreme Court ruled judicial counties unconstitutional.,"(""Stockton v. Montgomery"" in Dallam, 473-486)",18420627,18430115,TX_AtlasHCB
48387,TX,RED RIVER,txs_redriver,4,27 06 1842 0:00:00,10 05 1846 0:00:00,[by 27 June 1842] RED RIVER gained from PASCHAL (Judicial County) when Republic of Texas Supreme Court ruled judicial counties unconstitutional.,"(""Stockton v. Montgomery"" in Dallam, 473-486)",18420627,18460510,TX_AtlasHCB
48395,TX,ROBERTSON,txs_robertson,5,27 06 1842 0:00:00,16 03 1846 0:00:00,[by 27 June 1842] ROBERTSON gained from WACO (Judicial County) when Republic of Texas Supreme Court ruled judicial counties unconstitutional.,"(""Stockton v. Montgomery"" in Dallam, 473-486)",18420627,18460316,TX_AtlasHCB
48453,TX,TRAVIS,txs_travis,3,27 06 1842 0:00:00,23 03 1846 0:00:00,[by 27 June 1842] TRAVIS gained from GUADALUPE (Judicial County) when Republic of Texas Supreme Court ruled judicial counties unconstitutional.,"(""Stockton v. Montgomery"" in Dallam, 473-486)",18420627,18460323,TX_AtlasHCB
48469,TX,VICTORIA,txs_victoria,6,27 06 1842 0:00:00,23 12 1844 0:00:00,[by 27 June 1842] VICTORIA gained from DE WITT (Judicial County) and LA BACA (Judicial County) when Republic of Texas Supreme Court ruled judicial counties unconstitutional.,"(""Stockton v. Montgomery"" in Dallam, 473-486)",18420627,18441223,TX_AtlasHCB
48419,TX,SHELBY,txs_shelby,7,27 06 1842 0:00:00,15 01 1843 0:00:00,[by 27 June 1842] SHELBY gained small area from SMITH (Judicial County) when Republic of Texas Supreme Court ruled judicial counties unconstitutional.,"(""Stockton v. Montgomery"" in Dallam, 473-486)",18420627,18430115,TX_AtlasHCB
48419,TX,SHELBY,txs_shelby,6,01 02 1842 0:00:00,26 06 1842 0:00:00,SHELBY lost small area to creation of SMITH (Judicial County).,"(Texas Repub. Laws 1841, 6th cong., 1st sess./pp. 87-89)",18420201,18420626,TX_AtlasHCB
48391,TX,REFUGIO,txs_refugio,3,01 04 1846 0:00:00,17 04 1846 0:00:00,REFUGIO lost to VICTORIA.,"(Texas Laws 1846, 1st leg./p. 35)",18460401,18460417,TX_AtlasHCB
48039,TX,BRAZORIA,txs_brazoria,2,06 03 1834 0:00:00,29 04 1834 0:00:00, BRAZORIA lost to creation of MATAGORDA.,"(Gammel, 1:Laws and Decrees of Coahuila and Texas, decree no. 265/p. 352)",18340306,18340429,TX_AtlasHCB
48261,TX,KENEDY,txs_kenedy,1,02 04 1921 0:00:00,31 12 2000 0:00:00,KENEDY created from WILLACY; KENEDY not fully organized. Act passed 16 March 1921; took effect 2 April 1921.,"(Texas Laws 1921, 37th leg., reg. sess., ch. 104/pp. 200-207)",19210402,20001231,TX_AtlasHCB
5057,AR,HEMPSTEAD (Ark.),ars_hempstead,1,01 06 1819 0:00:00,31 03 1820 0:00:00,"HEMPSTEAD (Ark.) created by Missouri Territory from ARKANSAS (Ark.) and non-county area. HEMPSTEAD included territory in present Arkansas, Oklahoma, and Texas. Inclusion of Texas territory was primarily due to uncertainty about the location on the ground of the boundary between the United States and Spanish Texas. Act passed 14 December 1818; took effect 1 June 1819.","(Mo. Terr. Laws 1818, ch. 232a, secs. 1-3/pp. 589-591)",18190601,18200331,TX_AtlasHCB
48021,TX,MINA,txs_bastrop,2,16 01 1836 0:00:00,13 12 1837 0:00:00,MINA (now BASTROP) lost to creation of COLORADO.,"(Gammel, 1:Ordinances and Decrees, Provisional Govt. Texas, 130)",18360116,18371213,TX_AtlasHCB
,,,,,04 07 1848 0:00:00,,"Treaty of Guadalupe Hidalgo ended the Mexican War between the United States and Mexico. Mexico recognized the United States' annexation of Texas and agreed that the Rio Grande River, not the Nueces River, was the true boundary between Mexico and Texas.","(""Treaty of Guadalupe Hidalgo,"" New Handbook of Texas, 6:558-559)",18480704,,TX_AtlasHCB
48157,TX,FORT BEND,txs_fortbend,6,30 10 1931 0:00:00,31 12 2000 0:00:00,"FORT BEND gained from AUSTIN, settling boundary dispute dating from 24 March 1846.","(""Austin County v. Fort Bend County,"" Agreed Judgment in Cause #6545, Washington County District Court in ""Austin County Boundary File 5,"" Texas General Land Office, Austin)",19311030,20001231,TX_AtlasHCB
48347,TX,NACOGDOCHES,txs_nacogdoches,4,11 11 1835 0:00:00,11 06 1837 0:00:00,NACOGDOCHES lost to creation of RED RIVER and TENEHAW (now SHELBY).,"(Gammel, 1:Journals of the Consultation, 28)",18351111,18370611,TX_AtlasHCB
48477,TX,WASHINGTON,txs_washington,,01 02 1844 0:00:00,,Part of the boundary between WASHINGTON and AUSTIN clarified [no change].,"(Texas Repub. Laws 1843, 8th cong./p. 58)",18440201,,TX_AtlasHCB
48207,TX,HASKELL,txs_haskell,,11 10 1866 0:00:00,,"HASKELL attached to YOUNG ""for judicial purposes.""","(Texas Laws 1866, 11th leg., ch. 35, sec. 17/p. 27)",18661011,,TX_AtlasHCB
48023,TX,BAYLOR,txs_baylor,,11 10 1866 0:00:00,,"BAYLOR attached to YOUNG ""for judicial purposes.""","(Texas Laws 1866, 11th leg., ch. 35, sec. 17/p. 27)",18661011,,TX_AtlasHCB
48447,TX,THROCKMORTON,txs_throckmorton,,11 10 1866 0:00:00,,"THROCKMORTON attached to YOUNG ""for judicial purposes.""","(Texas Laws 1866, 11th leg., ch. 35, sec. 17/p. 27)",18661011,,TX_AtlasHCB
,TX,Bexar Territory,txs_bexarterr,1,19 08 1856 0:00:00,30 05 1873 0:00:00,That part of Bexar Land District north of Young Territory became known as Bexar Territory or Unorganized Territory on contemporary maps.,"(Texas Laws 1856, 6th leg., adj. sess., ch. 110/p. 41; Colton, New Map of the State of Texas; Martin and Martin, Maps of Texas, 154-155, 158-159)",18560819,18730530,TX_AtlasHCB
5073,AR,LAFAYETTE (Ark.),ars_lafayette,,21 05 1840 0:00:00,,Survey of boundary between the Republic of Texas and the United States began. LAFAYETTE (Ark.) lost to Republic of Texas; LAFAYETTE eliminated from present Texas.,"(U.S. Stat., vol. 5, ch. 75 [1844]/p. 674; Marshall, 235-236)",18400521,,TX_AtlasHCB
48477,TX,WASHINGTON,txs_washington,,29 01 1842 0:00:00,,Boundary between WASHINGTON and AUSTIN adjusted [change too small to map].,"(Texas Repub. Laws 1841, 6th cong., 1st sess./p. 76)",18420129,,TX_AtlasHCB
48181,TX,GRAYSON,txs_grayson,,24 01 1848 0:00:00,,Boundary between GRAYSON and COLLIN clarified [no change].,"(Texas Laws 1847, 2d leg., ch. 18/p. 13)",18480124,,TX_AtlasHCB
48177,TX,GONZALES,txs_gonzales,,08 02 1850 0:00:00,,Boundary between GONZALES and CALDWELL clarified [no change].,"(Texas Laws 1849, 3d leg., reg. sess., ch. 118/p. 142)",18500208,,TX_AtlasHCB
48457,TX,TYLER,txs_tyler,,16 01 1856 0:00:00,,Boundary between TYLER and POLK clarified [no change].,"(Texas Laws 1855, 6th leg., reg. sess., ch. 24/p. 19)",18560116,,TX_AtlasHCB
48181,TX,GRAYSON,txs_grayson,,02 02 1856 0:00:00,,Boundary between GRAYSON and COOKE clarified [no change].,"(Texas Laws 1855, 6th leg., reg. sess., ch. 51/p. 49)",18560202,,TX_AtlasHCB
48317,TX,MARTIN,txs_martin,,30 06 1885 0:00:00,,"ANDREWS and GAINES detached from HOWARD, both attached to MARTIN ""for judicial purposes.""","(Texas Laws 1885, 19th leg., ch. 113, sec. 3/p. 110)",18850630,,TX_AtlasHCB
,,Mexico,mex_part,2,19 03 1826 0:00:00,11 02 1828 0:00:00,NACOGDOCHES (original county) established as a municipality by Mexico. Precise boundaries not described; general area of municipality mapped.,"(""Nacogdoches County,"" New Handbook of Texas, 4:926; Singletary, 88-90)",18260319,18280211,TX_AtlasHCB
48077,TX,CLAY,txs_clay,,19 11 1876 0:00:00,,"CHILDRESS, COLLINGSWORTH, DONLEY, GRAY, HALL, HEMPHILL, LIPSCOMB, OCHILTREE, ROBERTS, and WHEELER not fully organized, all attached to CLAY ""for judicial, surveying and all other purposes."" Act passed 21 August 1876; took effect 19 November 1876.","(Texas Laws 1876, 15th leg., ch. 144/pp. 234-236, 242)",18761119,,TX_AtlasHCB
48077,TX,CLAY,txs_clay,,12 04 1879 0:00:00,,"WHEELER fully organized, detached from CLAY.","(""Wheeler County,"" New Handbook of Texas, 6:918)",18790412,,TX_AtlasHCB
48077,TX,CLAY,txs_clay,,23 04 1879 0:00:00,,"ARCHER, HARDEMAN, KNOX, WICHITA, and WILBARGER detached from MONTAGUE, all attached to CLAY ""for judicial and other purposes.""","(Texas Laws 1879, 16th leg., reg. sess., ch. 136/p. 150)",18790423,,TX_AtlasHCB
48469,TX,VICTORIA,txs_victoria,,25 01 1841 0:00:00,,Boundary between VICTORIA and MATAGORDA clarified along the Gulf Shore [no change].,"(Texas Repub. Laws 1840, 5th cong./p. 102)",18410125,,TX_AtlasHCB
48281,TX,LAMPASAS,txs_lampasas,,02 06 1873 0:00:00,,Legislature authorized BURNET to gain from LAMPASAS; line cannot be drawn as described [repealed 1 May 1874; no change].,"(Texas Laws 1873, 13th leg., ch. 105/p. 184)",18730602,,TX_AtlasHCB
48471,TX,WALKER,txs_walker,,08 04 1874 0:00:00,,Boundary of SAN JACINTO with MONTGOMERY and WALKER clarified [no change].,"(Texas Laws 1874, 14th leg., reg. sess., ch. 62/p. 71)",18740408,,TX_AtlasHCB
48473,TX,WALLER,txs_waller,,25 01 1875 0:00:00,,Boundary between WALLER and GRIMES clarified [no change].,"(Texas Laws 1875, 14th leg., 2d sess., ch. 4/p. 3)",18750125,,TX_AtlasHCB
48077,TX,CLAY,txs_clay,,07 10 1879 0:00:00,,"CHILDRESS, COLLINGSWORTH, DONLEY, GRAY, HALL, HEMPHILL, LIPSCOMB, OCHILTREE, and ROBERTS detached from CLAY, all attached to WHEELER ""for judicial purposes.""","(Texas Laws 1879, 16th leg., spec. sess., ch. 30, sec. 3/p. 29)",18791007,,TX_AtlasHCB
48077,TX,CLAY,txs_clay,,25 02 1881 0:00:00,,"HARDEMAN, KNOX, and WILBARGER detached from CLAY, all attached to BAYLOR ""for judicial purposes.""","(Texas Laws 1881, 17th leg., reg. sess., ch. 18, sec. 2/p. 12)",18810225,,TX_AtlasHCB
48077,TX,CLAY,txs_clay,,21 06 1882 0:00:00,,"WICHITA fully organized, detached from CLAY.","(""Wichita County,"" New Handbook of Texas, 6:952)",18820621,,TX_AtlasHCB
48503,TX,YOUNG,txs_young,,19 11 1876 0:00:00,,"COCHRAN, CROSBY, DICKENS, GARZA, HOCKLEY, KENT, KING, LUBBOCK, LYNN, STONEWALL, TERRY, and YOAKUM not fully organized, all attached to YOUNG ""for judicial, surveying and all other purposes."" Act passed 21 August 1876; took effect 19 November 1876.","(Texas Laws 1876, 15th leg., ch. 144/pp. 237-238, 242)",18761119,,TX_AtlasHCB
48189,TX,HALE,txs_hale,,18 02 1889 0:00:00,,"BAILEY, COCHRAN, HOCKLEY, and LAMB detached from CROSBY, attached to HALE ""for judicial purposes."" SWISHER detached from DONLEY, attached to HALE ""for judicial purposes.""","(Texas Laws 1889, 21st leg., ch. 138, secs. 6, 10/p. 163)",18890218,,TX_AtlasHCB
48219,TX,HOCKLEY,txs_hockley,,10 06 1921 0:00:00,,"COCHRAN detached from LUBBOCK, attached to HOCKLEY ""for judicial purposes.""","(Texas Laws 1921 37th leg., reg. sess., ch. 103/p. 199)",19210610,,TX_AtlasHCB
48303,TX,LUBBOCK,txs_lubbock,,10 06 1921 0:00:00,,"COCHRAN detached from LUBBOCK, attached to HOCKLEY ""for judicial purposes.""","(Texas Laws 1921 37th leg., reg. sess., ch. 103/p. 199)",19210610,,TX_AtlasHCB
48219,TX,HOCKLEY,txs_hockley,,31 12 1924 0:00:00,,"[1924] COCHRAN fully organized, detached from HOCKLEY.","(""Cochran County,"" New Handbook of Texas, 2:182)",19241231,,TX_AtlasHCB
48083,TX,COLEMAN,txs_coleman,,15 08 1876 0:00:00,,"RUNNELS detached from BROWN, attached to COLEMAN ""for judicial purposes.""","(Texas Laws 1876, 15th leg., ch. 88/p. 133)",18760815,,TX_AtlasHCB
48083,TX,COLEMAN,txs_coleman,,29 02 1880 0:00:00,,"[February 1880] RUNNELS fully organized, detached from COLEMAN.","(""Runnels County,"" New Handbook of Texas, 5:717)",18800229,,TX_AtlasHCB
48093,TX,COMANCHE,txs_comanche,,10 08 1870 0:00:00,,"CALLAHAN, EASTLAND, and TAYLOR detached from COMANCHE, all attached to PALO PINTO ""for judicial purposes.""","(Texas Laws 1870, 12th leg., called sess., ch. 40, sec. 14/p. 54)",18700810,,TX_AtlasHCB
48093,TX,COMANCHE,txs_comanche,,14 02 1860 0:00:00,,"Boundary between COMANCHE and ERATH clarified [no change]. CALLAHAN, EASTLAND, and TAYLOR all attached to COMANCHE ""for all judicial purposes.""","(Texas Laws 1859, 8th leg., reg. sess., gen., ch. 87, sec. 3/p. 120 and ch. 88/p. 121)",18600214,,TX_AtlasHCB
48307,TX,McCULLOCH,txs_mcculloch,,29 07 1876 0:00:00,,"CONCHO detached from SAN SABA, attached to McCULLOCH ""for judicial purposes.""","(Texas Laws 1876, 15th leg., ch. 67, sec. 11/p. 74)",18760729,,TX_AtlasHCB
48411,TX,SAN SABA,txs_sansaba,,29 07 1876 0:00:00,,"CONCHO detached from SAN SABA, attached to McCULLOCH ""for judicial purposes.""","(Texas Laws 1876, 15th leg., ch. 67, sec. 11/p. 74)",18760729,,TX_AtlasHCB
48307,TX,McCULLOCH,txs_mcculloch,,11 03 1879 0:00:00,,"CONCHO fully organized, detached from McCULLOCH.","(Kennedy, 80)",18790311,,TX_AtlasHCB
,TX,Cooke Land District,txs_cookeld,,19 08 1856 0:00:00,,Cooke Land District lost to creation of Young Territory.,"(Texas Laws 1856, 6th leg., adj. sess., ch. 110/p. 41)",18560819,,TX_AtlasHCB
48099,TX,CORYELL,txs_coryell,,25 01 1856 0:00:00,,Non-County Area 17 attached to CORYELL lost to creation of COMANCHE and ERATH.,"(Texas Laws 1855, 6th leg., reg. sess., chs. 34-35/p. 27)",18560125,,TX_AtlasHCB
,TX,FOLEY (extinct),txs_foley,,21 04 1897 0:00:00,,FOLEY (extinct) lost all territory to BREWSTER; FOLEY eliminated.,"(Texas Laws 1897, 25th leg., reg. sess., ch. 90/p. 115)",18970421,,TX_AtlasHCB
,TX,BUCHEL (extinct),txs_buchel,,21 04 1897 0:00:00,,BUCHEL (extinct) lost all territory to BREWSTER; BUCHEL eliminated.,"(Texas Laws 1897, 25th leg., reg. sess., ch. 90/p. 115)",18970421,,TX_AtlasHCB
,TX,ENCINAL (extinct),txs_encinal,,12 03 1899 0:00:00,,ENCINAL (extinct) lost all territory to WEBB; ENCINAL eliminated.,"(Texas Laws 1899, 26th leg., reg. sess., ch. 11/p. 10)",18990312,,TX_AtlasHCB
,TX,DAWSON (original),txs_dawson01,,05 10 1866 0:00:00,,DAWSON (original) lost all territory to KINNEY; DAWSON (original) eliminated.,"(Texas Laws 1866, 11th leg., chs. 28-29/pp. 21-22)",18661005,,TX_AtlasHCB
48107,TX,CROSBY,txs_crosby,,04 08 1888 0:00:00,,"HALE fully organized, detached from CROSBY.","(Cox, Mary, 2-3)",18880804,,TX_AtlasHCB
48099,TX,CORYELL,txs_coryell,,01 02 1856 0:00:00,,Non-County Area 17 attached to CORYELL lost to creation of LAMPASAS.,"(Texas Laws 1855, 6th leg., reg. sess., ch. 44/p. 41)",18560201,,TX_AtlasHCB
48099,TX,CORYELL,txs_coryell,,26 08 1856 0:00:00,,Non-County Area 17 attached to CORYELL lost to COMANCHE.,"(Texas Laws 1856, 6th leg., adj. sess., ch. 126/p. 55)",18560826,,TX_AtlasHCB
48099,TX,CORYELL,txs_coryell,,27 08 1856 0:00:00,,Non-County Area 17 attached to CORYELL lost to creation of BROWN and PALO PINTO.,"(Texas Laws 1856, 6th leg., adj. sess., chs. 138-139/pp. 65-66)",18560827,,TX_AtlasHCB
48099,TX,CORYELL,txs_coryell,,01 09 1856 0:00:00,,Non-County Area 17 attached to CORYELL lost to ERATH.,"(Texas Laws 1856, 6th leg., adj. sess., ch. 172/p. 96)",18560901,,TX_AtlasHCB
48099,TX,CORYELL,txs_coryell,,20 01 1858 0:00:00,,Non-County Area 17 attached to CORYELL lost to COMANCHE.,"(Texas Laws 1857, 7th leg., ch. 49/p. 54)",18580120,,TX_AtlasHCB
